   Time             I1                VP1               V3              
 8.436700000E-001  3.806319723E+000  3.718692861E+000  4.998441814E-001 
 8.436800000E-001  3.809035507E+000  3.718556611E+000  4.998441795E-001 
 8.436900000E-001  3.811411189E+000  3.718437352E+000  4.998441776E-001 
 8.437000000E-001  3.813437392E+000  3.718335554E+000  4.998441758E-001 
 8.437100000E-001  3.815106119E+000  3.718251619E+000  4.998441739E-001 
 8.437200000E-001  3.816410787E+000  3.718185878E+000  4.998441720E-001 
 8.437300000E-001  3.817346243E+000  3.718138590E+000  4.998441701E-001 
 8.437400000E-001  3.817908798E+000  3.718109943E+000  4.998441682E-001 
 8.437500000E-001  3.818096232E+000  3.718100050E+000  4.998441663E-001 
 8.437600000E-001  3.817907803E+000  3.718108948E+000  4.998441644E-001 
 8.437700000E-001  3.817344257E+000  3.718136604E+000  4.998441625E-001 
 8.437800000E-001  3.816407817E+000  3.718182908E+000  4.998441606E-001 
 8.437900000E-001  3.815102179E+000  3.718247678E+000  4.998441587E-001 
 8.438000000E-001  3.813432496E+000  3.718330657E+000  4.998441568E-001 
 8.438100000E-001  3.811405356E+000  3.718431518E+000  4.998441549E-001 
 8.438200000E-001  3.809028761E+000  3.718549864E+000  4.998441530E-001 
 8.438300000E-001  3.806312089E+000  3.718685227E+000  4.998441511E-001 
 8.438400000E-001  3.803266063E+000  3.718837073E+000  4.998441493E-001 
 8.438500000E-001  3.799902702E+000  3.719004802E+000  4.998441474E-001 
 8.438600000E-001  3.796235282E+000  3.719187753E+000  4.998441455E-001 
 8.438700000E-001  3.792278275E+000  3.719385204E+000  4.998441436E-001 
 8.438800000E-001  3.788047299E+000  3.719596376E+000  4.998441417E-001 
 8.438900000E-001  3.783559050E+000  3.719820434E+000  4.998441398E-001 
 8.439000000E-001  3.778831242E+000  3.720056495E+000  4.998441380E-001 
 8.439100000E-001  3.773882534E+000  3.720303627E+000  4.998441361E-001 
 8.439200000E-001  3.768732455E+000  3.720560856E+000  4.998441342E-001 
 8.439300000E-001  3.763401331E+000  3.720827164E+000  4.998441324E-001 
 8.439400000E-001  3.757910201E+000  3.721101503E+000  4.998441305E-001 
 8.439500000E-001  3.752280736E+000  3.721382788E+000  4.998441286E-001 
 8.439600000E-001  3.746535154E+000  3.721669911E+000  4.998441268E-001 
 8.439700000E-001  3.740696128E+000  3.721961737E+000  4.998441249E-001 
 8.439800000E-001  3.734786704E+000  3.722257115E+000  4.998441230E-001 
 8.439900000E-001  3.728830204E+000  3.722554880E+000  4.998441212E-001 
 8.440000000E-001  3.722850134E+000  3.722853855E+000  4.998441193E-001 
 8.440100000E-001  3.716870094E+000  3.723152862E+000  4.998441175E-001 
 8.440200000E-001  3.710913687E+000  3.723450720E+000  4.998441157E-001 
 8.440300000E-001  3.705004418E+000  3.723746254E+000  4.998441138E-001 
 8.440400000E-001  3.699165610E+000  3.724038297E+000  4.998441120E-001 
 8.440500000E-001  3.693420306E+000  3.724325697E+000  4.998441101E-001 
 8.440600000E-001  3.687791178E+000  3.724607320E+000  4.998441083E-001 
 8.440700000E-001  3.682300443E+000  3.724882054E+000  4.998441065E-001 
 8.440800000E-001  3.676969770E+000  3.725148814E+000  4.998441047E-001 
 8.440900000E-001  3.671820198E+000  3.725406549E+000  4.998441028E-001 
 8.441000000E-001  3.666872049E+000  3.725654240E+000  4.998441010E-001 
 8.441100000E-001  3.662144851E+000  3.725890911E+000  4.998440992E-001 
 8.441200000E-001  3.657657260E+000  3.726115627E+000  4.998440974E-001 
 8.441300000E-001  3.653426987E+000  3.726327502E+000  4.998440956E-001 
 8.441400000E-001  3.649470727E+000  3.726525699E+000  4.998440937E-001 
 8.441500000E-001  3.645804092E+000  3.726709437E+000  4.998440919E-001 
 8.441600000E-001  3.642441555E+000  3.726877989E+000  4.998440901E-001 
 8.441700000E-001  3.639396384E+000  3.727030691E+000  4.998440883E-001 
 8.441800000E-001  3.636680599E+000  3.727166941E+000  4.998440865E-001 
 8.441900000E-001  3.634304917E+000  3.727286199E+000  4.998440847E-001 
 8.442000000E-001  3.632278713E+000  3.727387997E+000  4.998440829E-001 
 8.442100000E-001  3.630609985E+000  3.727471931E+000  4.998440811E-001 
 8.442200000E-001  3.629305318E+000  3.727537672E+000  4.998440793E-001 
 8.442300000E-001  3.628369860E+000  3.727584959E+000  4.998440775E-001 
 8.442400000E-001  3.627807304E+000  3.727613605E+000  4.998440757E-001 
 8.442500000E-001  3.627619871E+000  3.727623498E+000  4.998440739E-001 
 8.442600000E-001  3.627808299E+000  3.727614599E+000  4.998440721E-001 
 8.442700000E-001  3.628371844E+000  3.727586942E+000  4.998440703E-001 
 8.442800000E-001  3.629308283E+000  3.727540638E+000  4.998440685E-001 
 8.442900000E-001  3.630613921E+000  3.727475868E+000  4.998440667E-001 
 8.443000000E-001  3.632283604E+000  3.727392888E+000  4.998440649E-001 
 8.443100000E-001  3.634310743E+000  3.727292026E+000  4.998440631E-001 
 8.443200000E-001  3.636687337E+000  3.727173680E+000  4.998440613E-001 
 8.443300000E-001  3.639404009E+000  3.727038316E+000  4.998440595E-001 
 8.443400000E-001  3.642450034E+000  3.726886470E+000  4.998440577E-001 
 8.443500000E-001  3.645813395E+000  3.726718740E+000  4.998440559E-001 
 8.443600000E-001  3.649480814E+000  3.726535788E+000  4.998440541E-001 
 8.443700000E-001  3.653437820E+000  3.726338337E+000  4.998440523E-001 
 8.443800000E-001  3.657668796E+000  3.726127165E+000  4.998440505E-001 
 8.443900000E-001  3.662157045E+000  3.725903106E+000  4.998440486E-001 
 8.444000000E-001  3.666884852E+000  3.725667044E+000  4.998440468E-001 
 8.444100000E-001  3.671833559E+000  3.725419912E+000  4.998440450E-001 
 8.444200000E-001  3.676983638E+000  3.725162683E+000  4.998440432E-001 
 8.444300000E-001  3.682314762E+000  3.724896373E+000  4.998440414E-001 
 8.444400000E-001  3.687805891E+000  3.724622034E+000  4.998440395E-001 
 8.444500000E-001  3.693435355E+000  3.724340748E+000  4.998440377E-001 
 8.444600000E-001  3.699180937E+000  3.724053625E+000  4.998440359E-001 
 8.444700000E-001  3.705019961E+000  3.723761799E+000  4.998440340E-001 
 8.444800000E-001  3.710929385E+000  3.723466420E+000  4.998440322E-001 
 8.444900000E-001  3.716885885E+000  3.723168655E+000  4.998440304E-001 
 8.445000000E-001  3.722865955E+000  3.722869679E+000  4.998440285E-001 
 8.445100000E-001  3.728845994E+000  3.722570671E+000  4.998440267E-001 
 8.445200000E-001  3.734802401E+000  3.722272812E+000  4.998440248E-001 
 8.445300000E-001  3.740711668E+000  3.721977278E+000  4.998440230E-001 
 8.445400000E-001  3.746550476E+000  3.721685234E+000  4.998440211E-001 
 8.445500000E-001  3.752295780E+000  3.721397834E+000  4.998440193E-001 
 8.445600000E-001  3.757924907E+000  3.721116211E+000  4.998440174E-001 
 8.445700000E-001  3.763415641E+000  3.720841476E+000  4.998440155E-001 
 8.445800000E-001  3.768746313E+000  3.720574715E+000  4.998440137E-001 
 8.445900000E-001  3.773895886E+000  3.720316980E+000  4.998440118E-001 
 8.446000000E-001  3.778844034E+000  3.720069288E+000  4.998440099E-001 
 8.446100000E-001  3.783571231E+000  3.719832617E+000  4.998440080E-001 
 8.446200000E-001  3.788058822E+000  3.719607900E+000  4.998440062E-001 
 8.446300000E-001  3.792289094E+000  3.719396024E+000  4.998440043E-001 
 8.446400000E-001  3.796245354E+000  3.719197827E+000  4.998440024E-001 
 8.446500000E-001  3.799911988E+000  3.719014089E+000  4.998440005E-001 
 8.446600000E-001  3.803274525E+000  3.718845536E+000  4.998439986E-001 
 8.446700000E-001  3.806319695E+000  3.718692833E+000  4.998439968E-001 
 8.446800000E-001  3.809035479E+000  3.718556583E+000  4.998439949E-001 
 8.446900000E-001  3.811411161E+000  3.718437324E+000  4.998439930E-001 
 8.447000000E-001  3.813437364E+000  3.718335526E+000  4.998439911E-001 
 8.447100000E-001  3.815106092E+000  3.718251591E+000  4.998439892E-001 
 8.447200000E-001  3.816410758E+000  3.718185850E+000  4.998439873E-001 
 8.447300000E-001  3.817346215E+000  3.718138562E+000  4.998439854E-001 
 8.447400000E-001  3.817908770E+000  3.718109915E+000  4.998439835E-001 
 8.447500000E-001  3.818096204E+000  3.718100022E+000  4.998439816E-001 
 8.447600000E-001  3.817907776E+000  3.718108920E+000  4.998439797E-001 
 8.447700000E-001  3.817344230E+000  3.718136576E+000  4.998439778E-001 
 8.447800000E-001  3.816407789E+000  3.718182880E+000  4.998439759E-001 
 8.447900000E-001  3.815102151E+000  3.718247650E+000  4.998439740E-001 
 8.448000000E-001  3.813432468E+000  3.718330629E+000  4.998439722E-001 
 8.448100000E-001  3.811405328E+000  3.718431491E+000  4.998439703E-001 
 8.448200000E-001  3.809028733E+000  3.718549836E+000  4.998439684E-001 
 8.448300000E-001  3.806312061E+000  3.718685199E+000  4.998439665E-001 
 8.448400000E-001  3.803266035E+000  3.718837045E+000  4.998439646E-001 
 8.448500000E-001  3.799902674E+000  3.719004774E+000  4.998439627E-001 
 8.448600000E-001  3.796235254E+000  3.719187725E+000  4.998439608E-001 
 8.448700000E-001  3.792278247E+000  3.719385176E+000  4.998439589E-001 
 8.448800000E-001  3.788047271E+000  3.719596348E+000  4.998439571E-001 
 8.448900000E-001  3.783559022E+000  3.719820406E+000  4.998439552E-001 
 8.449000000E-001  3.778831214E+000  3.720056467E+000  4.998439533E-001 
 8.449100000E-001  3.773882506E+000  3.720303599E+000  4.998439514E-001 
 8.449200000E-001  3.768732427E+000  3.720560828E+000  4.998439496E-001 
 8.449300000E-001  3.763401303E+000  3.720827136E+000  4.998439477E-001 
 8.449400000E-001  3.757910173E+000  3.721101475E+000  4.998439458E-001 
 8.449500000E-001  3.752280708E+000  3.721382760E+000  4.998439440E-001 
 8.449600000E-001  3.746535126E+000  3.721669883E+000  4.998439421E-001 
 8.449700000E-001  3.740696101E+000  3.721961709E+000  4.998439402E-001 
 8.449800000E-001  3.734786677E+000  3.722257087E+000  4.998439384E-001 
 8.449900000E-001  3.728830176E+000  3.722554852E+000  4.998439365E-001 
 8.450000000E-001  3.722850105E+000  3.722853827E+000  4.998439347E-001 
 8.450100000E-001  3.716870066E+000  3.723152834E+000  4.998439328E-001 
 8.450200000E-001  3.710913659E+000  3.723450692E+000  4.998439310E-001 
 8.450300000E-001  3.705004390E+000  3.723746226E+000  4.998439291E-001 
 8.450400000E-001  3.699165583E+000  3.724038269E+000  4.998439273E-001 
 8.450500000E-001  3.693420277E+000  3.724325669E+000  4.998439255E-001 
 8.450600000E-001  3.687791150E+000  3.724607292E+000  4.998439236E-001 
 8.450700000E-001  3.682300415E+000  3.724882026E+000  4.998439218E-001 
 8.450800000E-001  3.676969742E+000  3.725148786E+000  4.998439200E-001 
 8.450900000E-001  3.671820170E+000  3.725406521E+000  4.998439182E-001 
 8.451000000E-001  3.666872021E+000  3.725654212E+000  4.998439163E-001 
 8.451100000E-001  3.662144823E+000  3.725890883E+000  4.998439145E-001 
 8.451200000E-001  3.657657232E+000  3.726115600E+000  4.998439127E-001 
 8.451300000E-001  3.653426959E+000  3.726327474E+000  4.998439109E-001 
 8.451400000E-001  3.649470698E+000  3.726525671E+000  4.998439091E-001 
 8.451500000E-001  3.645804064E+000  3.726709409E+000  4.998439073E-001 
 8.451600000E-001  3.642441527E+000  3.726877961E+000  4.998439055E-001 
 8.451700000E-001  3.639396356E+000  3.727030663E+000  4.998439037E-001 
 8.451800000E-001  3.636680571E+000  3.727166913E+000  4.998439018E-001 
 8.451900000E-001  3.634304889E+000  3.727286171E+000  4.998439000E-001 
 8.452000000E-001  3.632278685E+000  3.727387969E+000  4.998438982E-001 
 8.452100000E-001  3.630609957E+000  3.727471903E+000  4.998438964E-001 
 8.452200000E-001  3.629305290E+000  3.727537644E+000  4.998438946E-001 
 8.452300000E-001  3.628369832E+000  3.727584931E+000  4.998438928E-001 
 8.452400000E-001  3.627807277E+000  3.727613577E+000  4.998438910E-001 
 8.452500000E-001  3.627619843E+000  3.727623470E+000  4.998438892E-001 
 8.452600000E-001  3.627808270E+000  3.727614571E+000  4.998438874E-001 
 8.452700000E-001  3.628371816E+000  3.727586914E+000  4.998438856E-001 
 8.452800000E-001  3.629308256E+000  3.727540610E+000  4.998438838E-001 
 8.452900000E-001  3.630613893E+000  3.727475840E+000  4.998438820E-001 
 8.453000000E-001  3.632283576E+000  3.727392860E+000  4.998438802E-001 
 8.453100000E-001  3.634310715E+000  3.727291998E+000  4.998438784E-001 
 8.453200000E-001  3.636687310E+000  3.727173652E+000  4.998438766E-001 
 8.453300000E-001  3.639403980E+000  3.727038288E+000  4.998438748E-001 
 8.453400000E-001  3.642450007E+000  3.726886442E+000  4.998438730E-001 
 8.453500000E-001  3.645813367E+000  3.726718712E+000  4.998438712E-001 
 8.453600000E-001  3.649480786E+000  3.726535760E+000  4.998438694E-001 
 8.453700000E-001  3.653437792E+000  3.726338309E+000  4.998438676E-001 
 8.453800000E-001  3.657668768E+000  3.726127137E+000  4.998438658E-001 
 8.453900000E-001  3.662157016E+000  3.725903078E+000  4.998438640E-001 
 8.454000000E-001  3.666884824E+000  3.725667016E+000  4.998438622E-001 
 8.454100000E-001  3.671833531E+000  3.725419884E+000  4.998438603E-001 
 8.454200000E-001  3.676983610E+000  3.725162655E+000  4.998438585E-001 
 8.454300000E-001  3.682314734E+000  3.724896345E+000  4.998438567E-001 
 8.454400000E-001  3.687805862E+000  3.724622006E+000  4.998438549E-001 
 8.454500000E-001  3.693435327E+000  3.724340720E+000  4.998438530E-001 
 8.454600000E-001  3.699180909E+000  3.724053597E+000  4.998438512E-001 
 8.454700000E-001  3.705019934E+000  3.723761771E+000  4.998438494E-001 
 8.454800000E-001  3.710929357E+000  3.723466392E+000  4.998438475E-001 
 8.454900000E-001  3.716885857E+000  3.723168627E+000  4.998438457E-001 
 8.455000000E-001  3.722865927E+000  3.722869651E+000  4.998438438E-001 
 8.455100000E-001  3.728845965E+000  3.722570643E+000  4.998438420E-001 
 8.455200000E-001  3.734802372E+000  3.722272784E+000  4.998438402E-001 
 8.455300000E-001  3.740711640E+000  3.721977250E+000  4.998438383E-001 
 8.455400000E-001  3.746550448E+000  3.721685206E+000  4.998438364E-001 
 8.455500000E-001  3.752295752E+000  3.721397806E+000  4.998438346E-001 
 8.455600000E-001  3.757924879E+000  3.721116183E+000  4.998438327E-001 
 8.455700000E-001  3.763415614E+000  3.720841448E+000  4.998438309E-001 
 8.455800000E-001  3.768746286E+000  3.720574687E+000  4.998438290E-001 
 8.455900000E-001  3.773895857E+000  3.720316952E+000  4.998438271E-001 
 8.456000000E-001  3.778844006E+000  3.720069260E+000  4.998438253E-001 
 8.456100000E-001  3.783571203E+000  3.719832589E+000  4.998438234E-001 
 8.456200000E-001  3.788058794E+000  3.719607872E+000  4.998438215E-001 
 8.456300000E-001  3.792289066E+000  3.719395996E+000  4.998438196E-001 
 8.456400000E-001  3.796245327E+000  3.719197799E+000  4.998438177E-001 
 8.456500000E-001  3.799911960E+000  3.719014061E+000  4.998438159E-001 
 8.456600000E-001  3.803274497E+000  3.718845508E+000  4.998438140E-001 
 8.456700000E-001  3.806319667E+000  3.718692805E+000  4.998438121E-001 
 8.456800000E-001  3.809035451E+000  3.718556555E+000  4.998438102E-001 
 8.456900000E-001  3.811411133E+000  3.718437296E+000  4.998438083E-001 
 8.457000000E-001  3.813437336E+000  3.718335498E+000  4.998438064E-001 
 8.457100000E-001  3.815106064E+000  3.718251563E+000  4.998438045E-001 
 8.457200000E-001  3.816410731E+000  3.718185822E+000  4.998438026E-001 
 8.457300000E-001  3.817346188E+000  3.718138534E+000  4.998438007E-001 
 8.457400000E-001  3.817908742E+000  3.718109887E+000  4.998437988E-001 
 8.457500000E-001  3.818096176E+000  3.718099994E+000  4.998437970E-001 
 8.457600000E-001  3.817907747E+000  3.718108892E+000  4.998437951E-001 
 8.457700000E-001  3.817344201E+000  3.718136548E+000  4.998437932E-001 
 8.457800000E-001  3.816407761E+000  3.718182852E+000  4.998437913E-001 
 8.457900000E-001  3.815102123E+000  3.718247622E+000  4.998437894E-001 
 8.458000000E-001  3.813432440E+000  3.718330601E+000  4.998437875E-001 
 8.458100000E-001  3.811405300E+000  3.718431463E+000  4.998437856E-001 
 8.458200000E-001  3.809028705E+000  3.718549808E+000  4.998437837E-001 
 8.458300000E-001  3.806312033E+000  3.718685171E+000  4.998437818E-001 
 8.458400000E-001  3.803266007E+000  3.718837017E+000  4.998437799E-001 
 8.458500000E-001  3.799902646E+000  3.719004746E+000  4.998437780E-001 
 8.458600000E-001  3.796235226E+000  3.719187697E+000  4.998437762E-001 
 8.458700000E-001  3.792278219E+000  3.719385148E+000  4.998437743E-001 
 8.458800000E-001  3.788047243E+000  3.719596320E+000  4.998437724E-001 
 8.458900000E-001  3.783558994E+000  3.719820378E+000  4.998437705E-001 
 8.459000000E-001  3.778831186E+000  3.720056439E+000  4.998437686E-001 
 8.459100000E-001  3.773882478E+000  3.720303571E+000  4.998437668E-001 
 8.459200000E-001  3.768732399E+000  3.720560800E+000  4.998437649E-001 
 8.459300000E-001  3.763401275E+000  3.720827108E+000  4.998437630E-001 
 8.459400000E-001  3.757910145E+000  3.721101447E+000  4.998437612E-001 
 8.459500000E-001  3.752280680E+000  3.721382732E+000  4.998437593E-001 
 8.459600000E-001  3.746535098E+000  3.721669855E+000  4.998437574E-001 
 8.459700000E-001  3.740696072E+000  3.721961681E+000  4.998437556E-001 
 8.459800000E-001  3.734786648E+000  3.722257059E+000  4.998437537E-001 
 8.459900000E-001  3.728830147E+000  3.722554824E+000  4.998437519E-001 
 8.460000000E-001  3.722850078E+000  3.722853799E+000  4.998437500E-001 
 8.460100000E-001  3.716870038E+000  3.723152806E+000  4.998437482E-001 
 8.460200000E-001  3.710913631E+000  3.723450664E+000  4.998437463E-001 
 8.460300000E-001  3.705004363E+000  3.723746198E+000  4.998437445E-001 
 8.460400000E-001  3.699165554E+000  3.724038241E+000  4.998437426E-001 
 8.460500000E-001  3.693420249E+000  3.724325641E+000  4.998437408E-001 
 8.460600000E-001  3.687791122E+000  3.724607264E+000  4.998437390E-001 
 8.460700000E-001  3.682300387E+000  3.724881998E+000  4.998437371E-001 
 8.460800000E-001  3.676969714E+000  3.725148758E+000  4.998437353E-001 
 8.460900000E-001  3.671820142E+000  3.725406493E+000  4.998437335E-001 
 8.461000000E-001  3.666871993E+000  3.725654184E+000  4.998437317E-001 
 8.461100000E-001  3.662144795E+000  3.725890855E+000  4.998437299E-001 
 8.461200000E-001  3.657657204E+000  3.726115572E+000  4.998437280E-001 
 8.461300000E-001  3.653426931E+000  3.726327446E+000  4.998437262E-001 
 8.461400000E-001  3.649470671E+000  3.726525643E+000  4.998437244E-001 
 8.461500000E-001  3.645804036E+000  3.726709381E+000  4.998437226E-001 
 8.461600000E-001  3.642441499E+000  3.726877933E+000  4.998437208E-001 
 8.461700000E-001  3.639396328E+000  3.727030635E+000  4.998437190E-001 
 8.461800000E-001  3.636680543E+000  3.727166885E+000  4.998437172E-001 
 8.461900000E-001  3.634304861E+000  3.727286143E+000  4.998437154E-001 
 8.462000000E-001  3.632278657E+000  3.727387941E+000  4.998437136E-001 
 8.462100000E-001  3.630609929E+000  3.727471875E+000  4.998437118E-001 
 8.462200000E-001  3.629305262E+000  3.727537616E+000  4.998437100E-001 
 8.462300000E-001  3.628369804E+000  3.727584903E+000  4.998437082E-001 
 8.462400000E-001  3.627807248E+000  3.727613549E+000  4.998437064E-001 
 8.462500000E-001  3.627619815E+000  3.727623442E+000  4.998437046E-001 
 8.462600000E-001  3.627808242E+000  3.727614543E+000  4.998437028E-001 
 8.462700000E-001  3.628371788E+000  3.727586886E+000  4.998437010E-001 
 8.462800000E-001  3.629308227E+000  3.727540582E+000  4.998436992E-001 
 8.462900000E-001  3.630613865E+000  3.727475812E+000  4.998436974E-001 
 8.463000000E-001  3.632283548E+000  3.727392832E+000  4.998436956E-001 
 8.463100000E-001  3.634310687E+000  3.727291970E+000  4.998436938E-001 
 8.463200000E-001  3.636687282E+000  3.727173624E+000  4.998436920E-001 
 8.463300000E-001  3.639403953E+000  3.727038260E+000  4.998436902E-001 
 8.463400000E-001  3.642449979E+000  3.726886414E+000  4.998436884E-001 
 8.463500000E-001  3.645813338E+000  3.726718684E+000  4.998436866E-001 
 8.463600000E-001  3.649480758E+000  3.726535732E+000  4.998436847E-001 
 8.463700000E-001  3.653437764E+000  3.726338281E+000  4.998436829E-001 
 8.463800000E-001  3.657668740E+000  3.726127109E+000  4.998436811E-001 
 8.463900000E-001  3.662156989E+000  3.725903050E+000  4.998436793E-001 
 8.464000000E-001  3.666884796E+000  3.725666988E+000  4.998436775E-001 
 8.464100000E-001  3.671833504E+000  3.725419856E+000  4.998436757E-001 
 8.464200000E-001  3.676983582E+000  3.725162627E+000  4.998436739E-001 
 8.464300000E-001  3.682314705E+000  3.724896317E+000  4.998436720E-001 
 8.464400000E-001  3.687805834E+000  3.724621978E+000  4.998436702E-001 
 8.464500000E-001  3.693435298E+000  3.724340692E+000  4.998436684E-001 
 8.464600000E-001  3.699180881E+000  3.724053569E+000  4.998436665E-001 
 8.464700000E-001  3.705019906E+000  3.723761743E+000  4.998436647E-001 
 8.464800000E-001  3.710929329E+000  3.723466364E+000  4.998436629E-001 
 8.464900000E-001  3.716885829E+000  3.723168599E+000  4.998436610E-001 
 8.465000000E-001  3.722865899E+000  3.722869623E+000  4.998436592E-001 
 8.465100000E-001  3.728845937E+000  3.722570615E+000  4.998436573E-001 
 8.465200000E-001  3.734802344E+000  3.722272756E+000  4.998436555E-001 
 8.465300000E-001  3.740711612E+000  3.721977222E+000  4.998436536E-001 
 8.465400000E-001  3.746550420E+000  3.721685178E+000  4.998436518E-001 
 8.465500000E-001  3.752295724E+000  3.721397778E+000  4.998436499E-001 
 8.465600000E-001  3.757924851E+000  3.721116155E+000  4.998436481E-001 
 8.465700000E-001  3.763415585E+000  3.720841420E+000  4.998436462E-001 
 8.465800000E-001  3.768746257E+000  3.720574659E+000  4.998436443E-001 
 8.465900000E-001  3.773895829E+000  3.720316924E+000  4.998436425E-001 
 8.466000000E-001  3.778843978E+000  3.720069232E+000  4.998436406E-001 
 8.466100000E-001  3.783571175E+000  3.719832561E+000  4.998436387E-001 
 8.466200000E-001  3.788058766E+000  3.719607844E+000  4.998436368E-001 
 8.466300000E-001  3.792289038E+000  3.719395968E+000  4.998436350E-001 
 8.466400000E-001  3.796245298E+000  3.719197771E+000  4.998436331E-001 
 8.466500000E-001  3.799911932E+000  3.719014033E+000  4.998436312E-001 
 8.466600000E-001  3.803274469E+000  3.718845480E+000  4.998436293E-001 
 8.466700000E-001  3.806319639E+000  3.718692777E+000  4.998436274E-001 
 8.466800000E-001  3.809035424E+000  3.718556527E+000  4.998436255E-001 
 8.466900000E-001  3.811411105E+000  3.718437268E+000  4.998436236E-001 
 8.467000000E-001  3.813437308E+000  3.718335470E+000  4.998436218E-001 
 8.467100000E-001  3.815106036E+000  3.718251535E+000  4.998436199E-001 
 8.467200000E-001  3.816410702E+000  3.718185794E+000  4.998436180E-001 
 8.467300000E-001  3.817346159E+000  3.718138506E+000  4.998436161E-001 
 8.467400000E-001  3.817908714E+000  3.718109859E+000  4.998436142E-001 
 8.467500000E-001  3.818096148E+000  3.718099966E+000  4.998436123E-001 
 8.467600000E-001  3.817907720E+000  3.718108864E+000  4.998436104E-001 
 8.467700000E-001  3.817344174E+000  3.718136520E+000  4.998436085E-001 
 8.467800000E-001  3.816407733E+000  3.718182824E+000  4.998436066E-001 
 8.467900000E-001  3.815102095E+000  3.718247594E+000  4.998436047E-001 
 8.468000000E-001  3.813432412E+000  3.718330573E+000  4.998436028E-001 
 8.468100000E-001  3.811405272E+000  3.718431435E+000  4.998436009E-001 
 8.468200000E-001  3.809028677E+000  3.718549780E+000  4.998435990E-001 
 8.468300000E-001  3.806312005E+000  3.718685143E+000  4.998435972E-001 
 8.468400000E-001  3.803265979E+000  3.718836989E+000  4.998435953E-001 
 8.468500000E-001  3.799902618E+000  3.719004718E+000  4.998435934E-001 
 8.468600000E-001  3.796235198E+000  3.719187669E+000  4.998435915E-001 
 8.468700000E-001  3.792278191E+000  3.719385120E+000  4.998435896E-001 
 8.468800000E-001  3.788047215E+000  3.719596292E+000  4.998435877E-001 
 8.468900000E-001  3.783558966E+000  3.719820350E+000  4.998435858E-001 
 8.469000000E-001  3.778831158E+000  3.720056411E+000  4.998435840E-001 
 8.469100000E-001  3.773882450E+000  3.720303543E+000  4.998435821E-001 
 8.469200000E-001  3.768732371E+000  3.720560772E+000  4.998435802E-001 
 8.469300000E-001  3.763401247E+000  3.720827080E+000  4.998435784E-001 
 8.469400000E-001  3.757910117E+000  3.721101419E+000  4.998435765E-001 
 8.469500000E-001  3.752280652E+000  3.721382704E+000  4.998435746E-001 
 8.469600000E-001  3.746535070E+000  3.721669827E+000  4.998435728E-001 
 8.469700000E-001  3.740696045E+000  3.721961653E+000  4.998435709E-001 
 8.469800000E-001  3.734786621E+000  3.722257031E+000  4.998435691E-001 
 8.469900000E-001  3.728830120E+000  3.722554796E+000  4.998435672E-001 
 8.470000000E-001  3.722850050E+000  3.722853771E+000  4.998435653E-001 
 8.470100000E-001  3.716870010E+000  3.723152778E+000  4.998435635E-001 
 8.470200000E-001  3.710913603E+000  3.723450636E+000  4.998435617E-001 
 8.470300000E-001  3.705004334E+000  3.723746170E+000  4.998435598E-001 
 8.470400000E-001  3.699165526E+000  3.724038213E+000  4.998435580E-001 
 8.470500000E-001  3.693420222E+000  3.724325613E+000  4.998435561E-001 
 8.470600000E-001  3.687791093E+000  3.724607236E+000  4.998435543E-001 
 8.470700000E-001  3.682300359E+000  3.724881970E+000  4.998435525E-001 
 8.470800000E-001  3.676969687E+000  3.725148730E+000  4.998435507E-001 
 8.470900000E-001  3.671820114E+000  3.725406465E+000  4.998435488E-001 
 8.471000000E-001  3.666871965E+000  3.725654156E+000  4.998435470E-001 
 8.471100000E-001  3.662144767E+000  3.725890827E+000  4.998435452E-001 
 8.471200000E-001  3.657657176E+000  3.726115544E+000  4.998435434E-001 
 8.471300000E-001  3.653426903E+000  3.726327418E+000  4.998435416E-001 
 8.471400000E-001  3.649470642E+000  3.726525616E+000  4.998435397E-001 
 8.471500000E-001  3.645804008E+000  3.726709353E+000  4.998435379E-001 
 8.471600000E-001  3.642441471E+000  3.726877905E+000  4.998435361E-001 
 8.471700000E-001  3.639396300E+000  3.727030607E+000  4.998435343E-001 
 8.471800000E-001  3.636680515E+000  3.727166857E+000  4.998435325E-001 
 8.471900000E-001  3.634304833E+000  3.727286115E+000  4.998435307E-001 
 8.472000000E-001  3.632278629E+000  3.727387913E+000  4.998435289E-001 
 8.472100000E-001  3.630609901E+000  3.727471847E+000  4.998435271E-001 
 8.472200000E-001  3.629305234E+000  3.727537588E+000  4.998435253E-001 
 8.472300000E-001  3.628369776E+000  3.727584875E+000  4.998435235E-001 
 8.472400000E-001  3.627807221E+000  3.727613521E+000  4.998435217E-001 
 8.472500000E-001  3.627619787E+000  3.727623414E+000  4.998435199E-001 
 8.472600000E-001  3.627808214E+000  3.727614515E+000  4.998435181E-001 
 8.472700000E-001  3.628371760E+000  3.727586858E+000  4.998435163E-001 
 8.472800000E-001  3.629308199E+000  3.727540554E+000  4.998435145E-001 
 8.472900000E-001  3.630613837E+000  3.727475784E+000  4.998435127E-001 
 8.473000000E-001  3.632283520E+000  3.727392804E+000  4.998435109E-001 
 8.473100000E-001  3.634310659E+000  3.727291942E+000  4.998435091E-001 
 8.473200000E-001  3.636687254E+000  3.727173596E+000  4.998435073E-001 
 8.473300000E-001  3.639403925E+000  3.727038232E+000  4.998435055E-001 
 8.473400000E-001  3.642449951E+000  3.726886386E+000  4.998435037E-001 
