   Time             Iac2              Iac1              Vac1              Vac2            
 8.008660000E-001  4.864109115E-004 -2.430031287E-003  3.983703318E+000  3.982402652E+000 
 8.008670000E-001  5.023208516E-004 -2.452283709E-003  3.983701200E+000  3.982404809E+000 
 8.008680000E-001  5.166067574E-004 -2.474488170E-003  3.983699062E+000  3.982406978E+000 
 8.008690000E-001  5.291829197E-004 -2.496644669E-003  3.983696903E+000  3.982409155E+000 
 8.008700000E-001  5.399627412E-004 -2.518747877E-003  3.983694725E+000  3.982411341E+000 
 8.008710000E-001  5.488622890E-004 -2.540803123E-003  3.983692527E+000  3.982413532E+000 
 8.008720000E-001  5.557976301E-004 -2.562805079E-003  3.983690309E+000  3.982415727E+000 
 8.008730000E-001  5.605556019E-004 -2.584679137E-003  3.983688069E+000  3.982417924E+000 
 8.008740000E-001  5.649720691E-004 -2.604465976E-003  3.983685811E+000  3.982420123E+000 
 8.008750000E-001  5.693796545E-004 -2.622732254E-003  3.983683542E+000  3.982422324E+000 
 8.008760000E-001  5.737765818E-004 -2.639019669E-003  3.983681259E+000  3.982424527E+000 
 8.008770000E-001  5.781606305E-004 -2.653406384E-003  3.983678966E+000  3.982426732E+000 
 8.008780000E-001  5.825335769E-004 -2.665968779E-003  3.983676663E+000  3.982428939E+000 
 8.008790000E-001  5.868936448E-004 -2.676781463E-003  3.983674352E+000  3.982431149E+000 
 8.008800000E-001  5.912421663E-004 -2.685922595E-003  3.983672036E+000  3.982433360E+000 
 8.008810000E-001  5.955778093E-004 -2.693468559E-003  3.983669715E+000  3.982435574E+000 
 8.008820000E-001  5.999019059E-004 -2.699499291E-003  3.983667391E+000  3.982437790E+000 
 8.008830000E-001  6.042131240E-004 -2.704091173E-003  3.983665066E+000  3.982440008E+000 
 8.008840000E-001  6.085123516E-004 -2.707327695E-003  3.983662740E+000  3.982442228E+000 
 8.008850000E-001  6.127987007E-004 -2.709281688E-003  3.983660415E+000  3.982444450E+000 
 8.008860000E-001  6.170721711E-004 -2.710038416E-003  3.983658093E+000  3.982446674E+000 
 8.008870000E-001  6.213332071E-004 -2.709676039E-003  3.983655773E+000  3.982448900E+000 
 8.008880000E-001  6.255813645E-004 -2.708274494E-003  3.983653458E+000  3.982451129E+000 
 8.008890000E-001  6.298166433E-004 -2.705915492E-003  3.983651148E+000  3.982453359E+000 
 8.008900000E-001  6.340394876E-004 -2.702678970E-003  3.983648844E+000  3.982455591E+000 
 8.008910000E-001  6.382485651E-004 -2.698650192E-003  3.983646547E+000  3.982457825E+000 
 8.008920000E-001  6.424443200E-004 -2.693905543E-003  3.983644258E+000  3.982460061E+000 
 8.008930000E-001  6.466271962E-004 -2.688528511E-003  3.983641976E+000  3.982462299E+000 
 8.008940000E-001  6.507967498E-004 -2.682600808E-003  3.983639702E+000  3.982464539E+000 
 8.008950000E-001  6.549529807E-004 -2.676204147E-003  3.983637438E+000  3.982466781E+000 
 8.008960000E-001  6.590958890E-004 -2.669422017E-003  3.983635183E+000  3.982469025E+000 
 8.008970000E-001  6.632245864E-004 -2.662334353E-003  3.983632937E+000  3.982471270E+000 
 8.008980000E-001  6.673404052E-004 -2.655022868E-003  3.983630701E+000  3.982473518E+000 
 8.008990000E-001  6.714420131E-004 -2.647569275E-003  3.983628475E+000  3.982475767E+000 
 8.009000000E-001  6.755298543E-004 -2.640055285E-003  3.983626259E+000  3.982478019E+000 
 8.009010000E-001  6.796039287E-004 -2.632564389E-003  3.983624052E+000  3.982480272E+000 
 8.009020000E-001  6.836637922E-004 -2.625172968E-003  3.983621855E+000  3.982482526E+000 
 8.009030000E-001  6.877098890E-004 -2.617968065E-003  3.983619667E+000  3.982484783E+000 
 8.009040000E-001  6.917413309E-004 -2.611026062E-003  3.983617488E+000  3.982487042E+000 
 8.009050000E-001  6.957590060E-004 -2.604428673E-003  3.983615318E+000  3.982489302E+000 
 8.009060000E-001  6.997624702E-004 -2.598257609E-003  3.983613155E+000  3.982491564E+000 
 8.009070000E-001  7.037512795E-004 -2.592591031E-003  3.983611001E+000  3.982493827E+000 
 8.009080000E-001  7.077254338E-004 -2.587510650E-003  3.983608853E+000  3.982496092E+000 
 8.009090000E-001  7.116858214E-004 -2.583092851E-003  3.983606712E+000  3.982498359E+000 
 8.009100000E-001  7.156306658E-004 -2.579419345E-003  3.983604576E+000  3.982500628E+000 
 8.009110000E-001  7.195617435E-004 -2.576566516E-003  3.983602445E+000  3.982502899E+000 
 8.009120000E-001  7.234772781E-004 -2.574612523E-003  3.983600317E+000  3.982505171E+000 
 8.009130000E-001  7.273781577E-004 -2.573635527E-003  3.983598192E+000  3.982507444E+000 
 8.009140000E-001  7.312639383E-004 -2.573710134E-003  3.983596068E+000  3.982509719E+000 
 8.009150000E-001  7.351350639E-004 -2.574912727E-003  3.983593945E+000  3.982511996E+000 
 8.009160000E-001  7.389906465E-004 -2.577321467E-003  3.983591821E+000  3.982514275E+000 
 8.009170000E-001  7.428315740E-004 -2.581009184E-003  3.983589694E+000  3.982516554E+000 
 8.009180000E-001  7.466574026E-004 -2.586050485E-003  3.983587564E+000  3.982518836E+000 
 8.009190000E-001  7.504676880E-004 -2.592518200E-003  3.983585429E+000  3.982521119E+000 
 8.009200000E-001  7.542619862E-004 -2.600485161E-003  3.983583288E+000  3.982523403E+000 
 8.009210000E-001  7.580416295E-004 -2.610022420E-003  3.983581138E+000  3.982525689E+000 
 8.009220000E-001  7.618048414E-004 -2.621202810E-003  3.983578979E+000  3.982527977E+000 
 8.009230000E-001  7.655533985E-004 -2.634097385E-003  3.983576807E+000  3.982530266E+000 
 8.009240000E-001  7.692855242E-004 -2.648773645E-003  3.983574623E+000  3.982532556E+000 
 8.009250000E-001  7.730021068E-004 -2.665299093E-003  3.983572423E+000  3.982534848E+000 
 8.009260000E-001  7.767031462E-004 -2.683744782E-003  3.983570206E+000  3.982537141E+000 
 8.009270000E-001  7.803877544E-004 -2.704174662E-003  3.983567969E+000  3.982539436E+000 
 8.009280000E-001  7.855467388E-004 -2.725633053E-003  3.983565708E+000  3.982541735E+000 
 8.009290000E-001  7.926628243E-004 -2.747018613E-003  3.983563428E+000  3.982544040E+000 
 8.009300000E-001  8.011897812E-004 -2.768365093E-003  3.983561134E+000  3.982546351E+000 
 8.009310000E-001  8.115379480E-004 -2.789652953E-003  3.983558821E+000  3.982548670E+000 
 8.009320000E-001  8.236153981E-004 -2.810889299E-003  3.983556489E+000  3.982551001E+000 
 8.009330000E-001  8.373306493E-004 -2.832067025E-003  3.983554138E+000  3.982553344E+000 
 8.009340000E-001  8.525904427E-004 -2.853186132E-003  3.983551768E+000  3.982555700E+000 
 8.009350000E-001  8.693028519E-004 -2.874251948E-003  3.983549380E+000  3.982558071E+000 
 8.009360000E-001  8.873728419E-004 -2.895257367E-003  3.983546973E+000  3.982560459E+000 
 8.009370000E-001  9.067080420E-004 -2.916205943E-003  3.983544547E+000  3.982562865E+000 
 8.009380000E-001  9.272138612E-004 -2.937095900E-003  3.983542104E+000  3.982565289E+000 
 8.009390000E-001  9.487965968E-004 -2.957927236E-003  3.983539641E+000  3.982567733E+000 
 8.009400000E-001  9.713603255E-004 -2.978699953E-003  3.983537161E+000  3.982570197E+000 
 8.009410000E-001  9.948109003E-004 -2.999412274E-003  3.983534662E+000  3.982572683E+000 
 8.009420000E-001  1.019053286E-003 -3.020064199E-003  3.983532145E+000  3.982575191E+000 
 8.009430000E-001  1.043992448E-003 -3.040655727E-003  3.983529610E+000  3.982577722E+000 
 8.009440000E-001  1.069533795E-003 -3.061186860E-003  3.983527057E+000  3.982580277E+000 
 8.009450000E-001  1.095580071E-003 -3.081655819E-003  3.983524486E+000  3.982582855E+000 
 8.009460000E-001  1.122038018E-003 -3.102064383E-003  3.983521897E+000  3.982585457E+000 
 8.009470000E-001  1.148811268E-003 -3.122410774E-003  3.983519291E+000  3.982588083E+000 
 8.009480000E-001  1.175804787E-003 -3.142693217E-003  3.983516667E+000  3.982590734E+000 
 8.009490000E-001  1.202923094E-003 -3.162913487E-003  3.983514025E+000  3.982593409E+000 
 8.009500000E-001  1.230072488E-003 -3.183071584E-003  3.983511366E+000  3.982596109E+000 
 8.009510000E-001  1.257157045E-003 -3.203163956E-003  3.983508689E+000  3.982598834E+000 
 8.009520000E-001  1.284083062E-003 -3.223192380E-003  3.983505996E+000  3.982601582E+000 
 8.009530000E-001  1.310755948E-003 -3.243156854E-003  3.983503284E+000  3.982604354E+000 
 8.009540000E-001  1.337081557E-003 -3.263055603E-003  3.983500556E+000  3.982607150E+000 
 8.009550000E-001  1.362965740E-003 -3.282890404E-003  3.983497811E+000  3.982609969E+000 
 8.009560000E-001  1.388316573E-003 -3.302657703E-003  3.983495048E+000  3.982612809E+000 
 8.009570000E-001  1.413040795E-003 -3.322361053E-003  3.983492269E+000  3.982615672E+000 
 8.009580000E-001  1.437045594E-003 -3.341995125E-003  3.983489473E+000  3.982618555E+000 
 8.009590000E-001  1.460239485E-003 -3.361563472E-003  3.983486660E+000  3.982621458E+000 
 8.009600000E-001  1.482531431E-003 -3.381064317E-003  3.983483830E+000  3.982624380E+000 
 8.009610000E-001  1.503829949E-003 -3.400497661E-003  3.983480984E+000  3.982627320E+000 
 8.009620000E-001  1.524045778E-003 -3.419863503E-003  3.983478121E+000  3.982630277E+000 
 8.009630000E-001  1.543088768E-003 -3.439160068E-003  3.983475242E+000  3.982633249E+000 
 8.009640000E-001  1.560870544E-003 -3.458387354E-003  3.983472347E+000  3.982636236E+000 
 8.009650000E-001  1.577303177E-003 -3.477547139E-003  3.983469435E+000  3.982639235E+000 
 8.009660000E-001  1.592298737E-003 -3.496635870E-003  3.983466508E+000  3.982642245E+000 
 8.009670000E-001  1.605771516E-003 -3.515653546E-003  3.983463564E+000  3.982645266E+000 
 8.009680000E-001  1.617635359E-003 -3.534600168E-003  3.983460604E+000  3.982648294E+000 
 8.009690000E-001  1.627805446E-003 -3.553479289E-003  3.983457628E+000  3.982651328E+000 
 8.009700000E-001  1.636197844E-003 -3.572285578E-003  3.983454637E+000  3.982654367E+000 
 8.009710000E-001  1.642729508E-003 -3.591020814E-003  3.983451629E+000  3.982657409E+000 
 8.009720000E-001  1.647318282E-003 -3.609683219E-003  3.983448607E+000  3.982660451E+000 
 8.009730000E-001  1.649883785E-003 -3.628272793E-003  3.983445568E+000  3.982663492E+000 
 8.009740000E-001  1.650645398E-003 -3.645832081E-003  3.983442511E+000  3.982666529E+000 
 8.009750000E-001  1.651500714E-003 -3.661320136E-003  3.983439444E+000  3.982669564E+000 
 8.009760000E-001  1.652331161E-003 -3.675301841E-003  3.983436370E+000  3.982672597E+000 
 8.009770000E-001  1.653128745E-003 -3.687324224E-003  3.983433288E+000  3.982675628E+000 
 8.009780000E-001  1.653891690E-003 -3.697465445E-003  3.983430200E+000  3.982678656E+000 
 8.009790000E-001  1.654622217E-003 -3.705805440E-003  3.983427107E+000  3.982681683E+000 
 8.009800000E-001  1.655318549E-003 -3.712418817E-003  3.983424012E+000  3.982684707E+000 
 8.009810000E-001  1.655981574E-003 -3.717389063E-003  3.983420916E+000  3.982687728E+000 
 8.009820000E-001  1.656610848E-003 -3.720792563E-003  3.983417820E+000  3.982690747E+000 
 8.009830000E-001  1.657206372E-003 -3.722714581E-003  3.983414726E+000  3.982693764E+000 
 8.009840000E-001  1.657768589E-003 -3.723231501E-003  3.983411636E+000  3.982696779E+000 
 8.009850000E-001  1.658296611E-003 -3.722426811E-003  3.983408550E+000  3.982699790E+000 
 8.009860000E-001  1.658791771E-003 -3.720384001E-003  3.983405470E+000  3.982702800E+000 
 8.009870000E-001  1.659252735E-003 -3.717183006E-003  3.983402396E+000  3.982705806E+000 
 8.009880000E-001  1.659680393E-003 -3.712907315E-003  3.983399331E+000  3.982708810E+000 
 8.009890000E-001  1.660074300E-003 -3.707640417E-003  3.983396274E+000  3.982711812E+000 
 8.009900000E-001  1.660434457E-003 -3.701465801E-003  3.983393227E+000  3.982714811E+000 
 8.009910000E-001  1.660761306E-003 -3.694463402E-003  3.983390191E+000  3.982717807E+000 
 8.009920000E-001  1.661054405E-003 -3.686718486E-003  3.983387165E+000  3.982720800E+000 
 8.009930000E-001  1.661313309E-003 -3.678316318E-003  3.983384152E+000  3.982723791E+000 
 8.009940000E-001  1.661538906E-003 -3.669338611E-003  3.983381150E+000  3.982726779E+000 
 8.009950000E-001  1.661730753E-003 -3.659874181E-003  3.983378162E+000  3.982729764E+000 
 8.009960000E-001  1.661888849E-003 -3.649999414E-003  3.983375186E+000  3.982732746E+000 
 8.009970000E-001  1.662013638E-003 -3.639801349E-003  3.983372224E+000  3.982735725E+000 
 8.009980000E-001  1.662104232E-003 -3.629367029E-003  3.983369275E+000  3.982738702E+000 
 8.009990000E-001  1.662161075E-003 -3.618776390E-003  3.983366340E+000  3.982741675E+000 
 8.010000000E-001  1.662184168E-003 -3.608114696E-003  3.983363419E+000  3.982744646E+000 
 8.010010000E-001  1.662173954E-003 -3.597465437E-003  3.983360511E+000  3.982747614E+000 
 8.010020000E-001  1.662129989E-003 -3.586910324E-003  3.983357617E+000  3.982750578E+000 
 8.010030000E-001  1.662052274E-003 -3.576536400E-003  3.983354735E+000  3.982753540E+000 
 8.010040000E-001  1.661941251E-003 -3.566423601E-003  3.983351867E+000  3.982756498E+000 
 8.010050000E-001  1.661795590E-003 -3.556655415E-003  3.983349011E+000  3.982759453E+000 
 8.010060000E-001  1.661617066E-003 -3.547315330E-003  3.983346167E+000  3.982762405E+000 
 8.010070000E-001  1.661404792E-003 -3.538485061E-003  3.983343335E+000  3.982765354E+000 
 8.010080000E-001  1.661158322E-003 -3.530246317E-003  3.983340513E+000  3.982768300E+000 
 8.010090000E-001  1.660878546E-003 -3.522679037E-003  3.983337701E+000  3.982771242E+000 
 8.010100000E-001  1.660565019E-003 -3.515864933E-003  3.983334899E+000  3.982774182E+000 
 8.010110000E-001  1.660217741E-003 -3.509885715E-003  3.983332105E+000  3.982777118E+000 
 8.010120000E-001  1.659836713E-003 -3.504817769E-003  3.983329318E+000  3.982780050E+000 
 8.010130000E-001  1.659422377E-003 -3.500746359E-003  3.983326538E+000  3.982782979E+000 
 8.010140000E-001  1.658974291E-003 -3.497744316E-003  3.983323763E+000  3.982785905E+000 
 8.010150000E-001  1.658492454E-003 -3.495893353E-003  3.983320992E+000  3.982788828E+000 
 8.010160000E-001  1.657977311E-003 -3.495269851E-003  3.983318224E+000  3.982791747E+000 
 8.010170000E-001  1.657427973E-003 -3.495953749E-003  3.983315457E+000  3.982794662E+000 
 8.010180000E-001  1.656845328E-003 -3.498016099E-003  3.983312690E+000  3.982797574E+000 
 8.010190000E-001  1.656229376E-003 -3.501536838E-003  3.983309922E+000  3.982800482E+000 
 8.010200000E-001  1.655579673E-003 -3.506587021E-003  3.983307150E+000  3.982803387E+000 
 8.010210000E-001  1.654896664E-003 -3.513243030E-003  3.983304374E+000  3.982806288E+000 
 8.010220000E-001  1.654179460E-003 -3.521577696E-003  3.983301592E+000  3.982809186E+000 
 8.010230000E-001  1.653428949E-003 -3.531662074E-003  3.983298801E+000  3.982812080E+000 
 8.010240000E-001  1.652645132E-003 -3.543570770E-003  3.983296001E+000  3.982814970E+000 
 8.010250000E-001  1.651828008E-003 -3.557371286E-003  3.983293188E+000  3.982817857E+000 
 8.010260000E-001  1.650977133E-003 -3.573134677E-003  3.983290362E+000  3.982820739E+000 
 8.010270000E-001  1.651019321E-003 -3.590601594E-003  3.983287515E+000  3.982823619E+000 
 8.010280000E-001  1.653045256E-003 -3.607876664E-003  3.983284655E+000  3.982826499E+000 
 8.010290000E-001  1.656505155E-003 -3.625094891E-003  3.983281785E+000  3.982829381E+000 
 8.010300000E-001  1.661818239E-003 -3.642242064E-003  3.983278900E+000  3.982832266E+000 
 8.010310000E-001  1.668895244E-003 -3.659314629E-003  3.983276001E+000  3.982835156E+000 
 8.010320000E-001  1.677647354E-003 -3.676316140E-003  3.983273087E+000  3.982838053E+000 
 8.010330000E-001  1.687985751E-003 -3.693243045E-003  3.983270160E+000  3.982840958E+000 
 8.010340000E-001  1.699818952E-003 -3.710095342E-003  3.983267219E+000  3.982843873E+000 
 8.010350000E-001  1.713056808E-003 -3.726874809E-003  3.983264264E+000  3.982846799E+000 
 8.010360000E-001  1.727609167E-003 -3.743577892E-003  3.983261296E+000  3.982849737E+000 
 8.010370000E-001  1.743383660E-003 -3.760206368E-003  3.983258313E+000  3.982852689E+000 
 8.010380000E-001  1.760289248E-003 -3.776760238E-003  3.983255318E+000  3.982855655E+000 
 8.010390000E-001  1.778233560E-003 -3.793237724E-003  3.983252308E+000  3.982858637E+000 
 8.010400000E-001  1.797125115E-003 -3.809640603E-003  3.983249286E+000  3.982861635E+000 
 8.010410000E-001  1.816870654E-003 -3.825967099E-003  3.983246250E+000  3.982864650E+000 
 8.010420000E-001  1.837378694E-003 -3.842215435E-003  3.983243201E+000  3.982867683E+000 
 8.010430000E-001  1.858555532E-003 -3.858387387E-003  3.983240139E+000  3.982870735E+000 
 8.010440000E-001  1.880309686E-003 -3.874481180E-003  3.983237064E+000  3.982873806E+000 
 8.010450000E-001  1.902547453E-003 -3.890496814E-003  3.983233976E+000  3.982876896E+000 
 8.010460000E-001  1.925176463E-003 -3.906437840E-003  3.983230875E+000  3.982880005E+000 
 8.010470000E-001  1.948103456E-003 -3.922298930E-003  3.983227761E+000  3.982883135E+000 
 8.010480000E-001  1.971236951E-003 -3.938080084E-003  3.983224635E+000  3.982886285E+000 
 8.010490000E-001  1.994483689E-003 -3.953784855E-003  3.983221496E+000  3.982889455E+000 
 8.010500000E-001  2.017751299E-003 -3.969407913E-003  3.983218345E+000  3.982892645E+000 
 8.010510000E-001  2.040947411E-003 -3.984952812E-003  3.983215181E+000  3.982895856E+000 
 8.010520000E-001  2.063980542E-003 -4.000415998E-003  3.983212005E+000  3.982899085E+000 
 8.010530000E-001  2.086758766E-003 -4.015801025E-003  3.983208817E+000  3.982902335E+000 
 8.010540000E-001  2.109190600E-003 -4.031104339E-003  3.983205617E+000  3.982905603E+000 
 8.010550000E-001  2.131185450E-003 -4.046327717E-003  3.983202405E+000  3.982908890E+000 
 8.010560000E-001  2.152651835E-003 -4.061469383E-003  3.983199181E+000  3.982912195E+000 
 8.010570000E-001  2.173500491E-003 -4.076531113E-003  3.983195945E+000  3.982915517E+000 
 8.010580000E-001  2.193640825E-003 -4.091511130E-003  3.983192698E+000  3.982918856E+000 
 8.010590000E-001  2.212984462E-003 -4.106405882E-003  3.983189438E+000  3.982922210E+000 
 8.010600000E-001  2.231441698E-003 -4.121220698E-003  3.983186168E+000  3.982925579E+000 
 8.010610000E-001  2.248924602E-003 -4.135953802E-003  3.983182886E+000  3.982928961E+000 
 8.010620000E-001  2.265346133E-003 -4.150601640E-003  3.983179592E+000  3.982932356E+000 
 8.010630000E-001  2.280618805E-003 -4.165169543E-003  3.983176287E+000  3.982935762E+000 
 8.010640000E-001  2.294656465E-003 -4.179652180E-003  3.983172972E+000  3.982939179E+000 
 8.010650000E-001  2.307373403E-003 -4.194049552E-003  3.983169645E+000  3.982942604E+000 
 8.010660000E-001  2.318685244E-003 -4.208365212E-003  3.983166307E+000  3.982946036E+000 
 8.010670000E-001  2.328507609E-003 -4.222595607E-003  3.983162958E+000  3.982949474E+000 
 8.010680000E-001  2.336757010E-003 -4.236742512E-003  3.983159599E+000  3.982952916E+000 
 8.010690000E-001  2.343350847E-003 -4.250802377E-003  3.983156229E+000  3.982956360E+000 
 8.010700000E-001  2.348209183E-003 -4.264776976E-003  3.983152848E+000  3.982959805E+000 
 8.010710000E-001  2.351249417E-003 -4.278668086E-003  3.983149457E+000  3.982963248E+000 
 8.010720000E-001  2.352392947E-003 -4.292472155E-003  3.983146055E+000  3.982966688E+000 
 8.010730000E-001  2.351560724E-003 -4.306190959E-003  3.983142643E+000  3.982970123E+000 
 8.010740000E-001  2.348675032E-003 -4.319822722E-003  3.983139221E+000  3.982973551E+000 
 8.010750000E-001  2.344312744E-003 -4.332088466E-003  3.983135788E+000  3.982976968E+000 
 8.010760000E-001  2.340006411E-003 -4.342291859E-003  3.983132350E+000  3.982980377E+000 
 8.010770000E-001  2.335664995E-003 -4.350990679E-003  3.983128910E+000  3.982983781E+000 
 8.010780000E-001  2.331276505E-003 -4.357737282E-003  3.983125467E+000  3.982987176E+000 
 8.010790000E-001  2.326840498E-003 -4.362613382E-003  3.983122024E+000  3.982990564E+000 
 8.010800000E-001  2.322357862E-003 -4.365700690E-003  3.983118582E+000  3.982993944E+000 
 8.010810000E-001  2.317828152E-003 -4.367080919E-003  3.983115143E+000  3.982997316E+000 
 8.010820000E-001  2.313251812E-003 -4.366837558E-003  3.983111708E+000  3.983000681E+000 
 8.010830000E-001  2.308627955E-003 -4.365055872E-003  3.983108279E+000  3.983004037E+000 
 8.010840000E-001  2.303957913E-003 -4.361815797E-003  3.983104858E+000  3.983007385E+000 
 8.010850000E-001  2.299241686E-003 -4.357202599E-003  3.983101445E+000  3.983010725E+000 
 8.010860000E-001  2.294478385E-003 -4.351303318E-003  3.983098043E+000  3.983014057E+000 
 8.010870000E-001  2.289668899E-003 -4.344199667E-003  3.983094651E+000  3.983017380E+000 
 8.010880000E-001  2.284813228E-003 -4.335978687E-003  3.983091272E+000  3.983020696E+000 
 8.010890000E-001  2.279911371E-003 -4.326725644E-003  3.983087906E+000  3.983024003E+000 
 8.010900000E-001  2.274963329E-003 -4.316527580E-003  3.983084554E+000  3.983027302E+000 
 8.010910000E-001  2.269969102E-003 -4.305469758E-003  3.983081216E+000  3.983030593E+000 
 8.010920000E-001  2.264929577E-003 -4.293639222E-003  3.983077895E+000  3.983033875E+000 
 8.010930000E-001  2.259843868E-003 -4.281119459E-003  3.983074589E+000  3.983037149E+000 
 8.010940000E-001  2.254712417E-003 -4.268002840E-003  3.983071300E+000  3.983040414E+000 
 8.010950000E-001  2.249535669E-003 -4.254371078E-003  3.983068029E+000  3.983043671E+000 
 8.010960000E-001  2.244313180E-003 -4.240314766E-003  3.983064775E+000  3.983046920E+000 
 8.010970000E-001  2.239045394E-003 -4.225915617E-003  3.983061538E+000  3.983050160E+000 
 8.010980000E-001  2.233732754E-003 -4.211266003E-003  3.983058320E+000  3.983053391E+000 
 8.010990000E-001  2.228374374E-003 -4.196449410E-003  3.983055120E+000  3.983056614E+000 
 8.011000000E-001  2.222971140E-003 -4.181552882E-003  3.983051938E+000  3.983059828E+000 
 8.011010000E-001  2.217523054E-003 -4.166665235E-003  3.983048774E+000  3.983063034E+000 
 8.011020000E-001  2.212030115E-003 -4.151871735E-003  3.983045628E+000  3.983066230E+000 
 8.011030000E-001  2.206492766E-003 -4.137255871E-003  3.983042500E+000  3.983069418E+000 
 8.011040000E-001  2.200909677E-003 -4.122906461E-003  3.983039389E+000  3.983072597E+000 
 8.011050000E-001  2.195283511E-003 -4.108906992E-003  3.983036295E+000  3.983075768E+000 
 8.011060000E-001  2.189612047E-003 -4.095344508E-003  3.983033217E+000  3.983078929E+000 
 8.011070000E-001  2.183896619E-003 -4.082304272E-003  3.983030156E+000  3.983082082E+000 
 8.011080000E-001  2.178137226E-003 -4.069867998E-003  3.983027109E+000  3.983085226E+000 
 8.011090000E-001  2.172333868E-003 -4.058126279E-003  3.983024077E+000  3.983088360E+000 
 8.011100000E-001  2.166486102E-003 -4.047155500E-003  3.983021059E+000  3.983091486E+000 
 8.011110000E-001  2.160594814E-003 -4.037042700E-003  3.983018053E+000  3.983094602E+000 
 8.011120000E-001  2.154660006E-003 -4.027871370E-003  3.983015059E+000  3.983097710E+000 
 8.011130000E-001  2.148681233E-003 -4.019721445E-003  3.983012075E+000  3.983100808E+000 
 8.011140000E-001  2.142659383E-003 -4.012674637E-003  3.983009102E+000  3.983103898E+000 
 8.011150000E-001  2.136594013E-003 -4.006814436E-003  3.983006136E+000  3.983106978E+000 
 8.011160000E-001  2.130485566E-003 -4.002219001E-003  3.983003177E+000  3.983110049E+000 
 8.011170000E-001  2.124334042E-003 -3.998968268E-003  3.983000224E+000  3.983113110E+000 
 8.011180000E-001  2.118139442E-003 -3.997142173E-003  3.982997275E+000  3.983116163E+000 
 8.011190000E-001  2.111901765E-003 -3.996817100E-003  3.982994328E+000  3.983119206E+000 
 8.011200000E-001  2.105621899E-003 -3.998072984E-003  3.982991383E+000  3.983122240E+000 
 8.011210000E-001  2.099299845E-003 -4.000984433E-003  3.982988436E+000  3.983125264E+000 
 8.011220000E-001  2.092934270E-003 -4.005627829E-003  3.982985487E+000  3.983128279E+000 
 8.011230000E-001  2.086526951E-003 -4.012079557E-003  3.982982534E+000  3.983131284E+000 
 8.011240000E-001  2.080077888E-003 -4.020410671E-003  3.982979574E+000  3.983134280E+000 
 8.011250000E-001  2.073585748E-003 -4.030695777E-003  3.982976606E+000  3.983137267E+000 
 8.011260000E-001  2.067812588E-003 -4.042826518E-003  3.982973625E+000  3.983140242E+000 
 8.011270000E-001  2.064036053E-003 -4.054781400E-003  3.982970635E+000  3.983143213E+000 
 8.011280000E-001  2.061706361E-003 -4.066677661E-003  3.982967639E+000  3.983146180E+000 
 8.011290000E-001  2.061248505E-003 -4.078492211E-003  3.982964635E+000  3.983149146E+000 
 8.011300000E-001  2.062577664E-003 -4.090225048E-003  3.982961621E+000  3.983152110E+000 
 8.011310000E-001  2.065608129E-003 -4.101874396E-003  3.982958599E+000  3.983155076E+000 
 8.011320000E-001  2.070253746E-003 -4.113442031E-003  3.982955569E+000  3.983158044E+000 
 8.011330000E-001  2.076427918E-003 -4.124929731E-003  3.982952530E+000  3.983161016E+000 
 8.011340000E-001  2.084043160E-003 -4.136332166E-003  3.982949482E+000  3.983163993E+000 
 8.011350000E-001  2.093011986E-003 -4.147652888E-003  3.982946427E+000  3.983166977E+000 
 8.011360000E-001  2.103247354E-003 -4.158890121E-003  3.982943363E+000  3.983169969E+000 
 8.011370000E-001  2.114659559E-003 -4.170043866E-003  3.982940291E+000  3.983172969E+000 
 8.011380000E-001  2.127160670E-003 -4.181114122E-003  3.982937211E+000  3.983175980E+000 
 8.011390000E-001  2.140661870E-003 -4.192100889E-003  3.982934124E+000  3.983179002E+000 
 8.011400000E-001  2.155073897E-003 -4.203004167E-003  3.982931029E+000  3.983182036E+000 
 8.011410000E-001  2.170307933E-003 -4.213822180E-003  3.982927925E+000  3.983185082E+000 
 8.011420000E-001  2.186273829E-003 -4.224556704E-003  3.982924815E+000  3.983188142E+000 
 8.011430000E-001  2.202882765E-003 -4.235205964E-003  3.982921697E+000  3.983191216E+000 
 8.011440000E-001  2.220045037E-003 -4.245769958E-003  3.982918571E+000  3.983194304E+000 
 8.011450000E-001  2.237670937E-003 -4.256250463E-003  3.982915438E+000  3.983197406E+000 
 8.011460000E-001  2.255670317E-003 -4.266643927E-003  3.982912298E+000  3.983200524E+000 
 8.011470000E-001  2.273954358E-003 -4.276953902E-003  3.982909151E+000  3.983203657E+000 
 8.011480000E-001  2.292433354E-003 -4.287176836E-003  3.982905996E+000  3.983206806E+000 
 8.011490000E-001  2.311017600E-003 -4.297314504E-003  3.982902835E+000  3.983209970E+000 
 8.011500000E-001  2.329617832E-003 -4.307365131E-003  3.982899667E+000  3.983213149E+000 
 8.011510000E-001  2.348145234E-003 -4.317330493E-003  3.982896492E+000  3.983216344E+000 
 8.011520000E-001  2.366510543E-003 -4.327207037E-003  3.982893311E+000  3.983219554E+000 
 8.011530000E-001  2.384626274E-003 -4.337000092E-003  3.982890123E+000  3.983222779E+000 
 8.011540000E-001  2.402403165E-003 -4.346704330E-003  3.982886928E+000  3.983226018E+000 
 8.011550000E-001  2.419753287E-003 -4.356321526E-003  3.982883727E+000  3.983229271E+000 
 8.011560000E-001  2.436589153E-003 -4.365851680E-003  3.982880520E+000  3.983232538E+000 
